491128_1482836241,1482837584,55099,120308,3229219,53279364,2,ipad,把你打成熊猫眼了,怎么是又是这货在播，老乔呢
491128_1482836241,1482837596,55099,120308,3229219,28908070,4,pc_web,名字里闹饥荒,丧失好
491128_1482836241,1482837605,54548,120310,3229219,30858100,5,pc_web,80后标配版,周二不是老乔
491128_1482836241,1482837610,54548,120310,3229219,28908070,4,pc_web,名字里闹饥荒,里面武器多
491128_1482836241,1482837642,54544,120310,3229219,28908070,4,pc_web,名字里闹饥荒,X小熊X:[:努力]
491128_1482836241,1482837647,54544,120310,3229219,5778562,6,pc_web,Hobo92,要是一部电影多好
491128_1482836241,1482837658,54544,120310,3229219,63067902,1,pc_web,苏荷先森,.
491128_1482836241,1482837662,54544,120310,3229219,64085560,1,android,xmeedf6rupbtbo,瞬间爆炸
491128_1482836241,1482837663,54544,120310,3229219,39371254,4,android,X小熊X,等着听解说呢
491128_1482836241,1482837679,53996,120310,3229219,47666382,2,pc_web,阿比帅过PDD,什么游戏
491128_1482836241,1482837682,53996,120310,3229219,28908070,4,pc_web,名字里闹饥荒,交的照吗
491128_1482836241,1482837700,53456,120313,3229219,39371254,4,android,X小熊X,交什么交
491128_1482836241,1482837714,53456,120313,3229219,47666382,2,pc_web,阿比帅过PDD,刚刚这个游戏叫什么啊
491128_1482836241,1482837715,53456,120313,3229219,39371254,4,android,X小熊X,看丧尸就行了
491128_1482836241,1482837721,53456,120313,3229219,7225320,6,pc_web,charliealenyang,风语世界2
491128_1482836241,1482837730,53456,120313,3229219,28908070,4,pc_web,名字里闹饥荒,看丧失
491128_1482836241,1482837741,53456,120313,3229219,28908070,4,pc_web,名字里闹饥荒,来了
491128_1482836241,1482837793,52919,120315,3229219,39371254,4,android,X小熊X,[:666]
491128_1482836241,1482837801,52919,120315,3229219,28908070,4,pc_web,名字里闹饥荒,[:酷][:酷][:酷][:酷]
491128_1482836241,1482837825,52386,120315,3229219,28908070,4,pc_web,名字里闹饥荒,我玩这3呢
491128_1482836241,1482837830,52386,120315,3229219,44268378,3,pc_web,黎曦720,这个可以来来
491128_1482836241,1482837835,52386,120315,3229219,30858100,5,pc_web,80后标配版,丧尸无双
491128_1482836241,1482837861,52384,120315,3229219,39371254,4,android,X小熊X,这说四呢。还玩三。对不上号
491128_1482836241,1482837876,52384,120316,3229219,38099470,5,pc_web,萝卜是俺滴丶,666
491128_1482836241,1482837902,52384,120316,3229219,28908070,4,pc_web,名字里闹饥荒,女主和男主亲这那
491128_1482836241,1482837931,51855,120316,3229219,28022660,7,android,最强生物,换人？？？
491128_1482836241,1482837942,51336,120317,3229219,28022660,7,android,最强生物,老乔
491128_1482836241,1482837943,51336,120317,3229219,39371254,4,android,X小熊X,三国无双表示认输。。
491128_1482836241,1482837943,51336,120317,3229219,33390780,3,android,男孩别哭zzz,你是谁
491128_1482836241,1482837965,51336,120317,3229219,33390780,3,android,男孩别哭zzz,老乔呢
491128_1482836241,1482837978,51336,120318,3229219,39371254,4,android,X小熊X,老乔歇班
491128_1482836241,1482837980,51336,120318,3229219,3310530,16,pc_web,黑暗永恒,老乔进去了
491128_1482836241,1482837986,51336,120318,3229219,3310530,16,pc_web,黑暗永恒,不知道前两天抓了好多么
491128_1482836241,1482837992,51336,120318,3229219,39371254,4,android,X小熊X,东莞被抓
491128_1482836241,1482838000,51336,120318,3229219,33390780,3,android,男孩别哭zzz,为啥
491128_1482836241,1482838001,51336,120318,3229219,3310530,16,pc_web,黑暗永恒,去保利了估计
491128_1482836241,1482838004,51336,120318,3229219,33390780,3,android,男孩别哭zzz,呵呵
491128_1482836241,1482838023,51336,120318,3229219,44268378,3,pc_web,黎曦720,还是老乔会玩[:酷]
491128_1482836241,1482838067,49242,120318,3229219,21882546,9,android,风雪杀人剑,老乔没了么
491128_1482836241,1482838069,49242,120318,3229219,33390780,3,android,男孩别哭zzz,翻车
491128_1482836241,1482838071,49242,120318,3229219,30527750,5,pc_web,风之契约者,今天没更新么
491128_1482836241,1482838071,49242,120318,3229219,28022660,7,android,最强生物,老乔会逗人开心
491128_1482836241,1482838102,52799,120318,3229219,28908070,4,pc_web,名字里闹饥荒,.
491128_1482836241,1482838106,52799,120318,3229219,24807166,7,pc_web,虐虐丶,...
491128_1482836241,1482838109,52799,120318,3229219,6560926,7,pc_web,戴着墨镜的猫,一嘴台巴子的配音
491128_1482836241,1482838109,52799,120318,3229219,38581260,1,android,mdzz西巴,666666666
491128_1482836241,1482838109,52799,120318,3229219,28908070,4,pc_web,名字里闹饥荒,................
491128_1482836241,1482838111,52799,120318,3229219,25595614,7,pc_web,演技惊人,333
491128_1482836241,1482838114,52799,120318,3229219,38581260,1,android,mdzz西巴,666666666
491128_1482836241,1482838114,52799,120318,3229219,26356944,5,pc_web,yhca,哇 这国语
491128_1482836241,1482838119,52799,120317,3229219,38581260,1,android,mdzz西巴,666666666
491128_1482836241,1482838119,52799,120317,3229219,39371254,4,android,X小熊X,这是什么鬼配音
491128_1482836241,1482838124,52799,120317,3229219,38581260,1,android,mdzz西巴,233333333
491128_1482836241,1482838126,52799,120317,3229219,51766396,4,android,孤独的根号59454,纯种猪队友
491128_1482836241,1482838129,52799,120317,3229219,38581260,1,android,mdzz西巴,666666666
491128_1482836241,1482838134,52799,120317,3229219,38581260,1,android,mdzz西巴,[:闭嘴][:闭嘴][:闭嘴][:闭嘴]
491128_1482836241,1482838140,52799,120317,3229219,38581260,1,android,mdzz西巴,[:哭][:哭][:哭][:哭][:哭]
491128_1482836241,1482838142,52799,120317,3229219,34323846,5,pc_web,闪秒蓝,港语
491128_1482836241,1482838145,52799,120317,3229219,28908070,4,pc_web,名字里闹饥荒,我不想玩4
491128_1482836241,1482838156,47573,120317,3229219,5992060,6,pc_web,直呼這爺,我也不想玩4了，，，
491128_1482836241,1482838158,47573,120317,3229219,25548036,2,android,聻驜疉,不想做了
491128_1482836241,1482838170,47573,120317,3229219,39371254,4,android,X小熊X,没有感情。还是国语好
491128_1482836241,1482838170,47573,120317,3229219,35837502,3,android,暮年G,真的是港语
491128_1482836241,1482838218,47739,120316,3229219,44268378,3,pc_web,黎曦720,[:233]
491128_1482836241,1482838222,47739,120316,3229219,28908070,4,pc_web,名字里闹饥荒,哈哈哈
491128_1482836241,1482838225,47739,120316,3229219,32667798,3,ios,裤裆炸了,66
491128_1482836241,1482838226,47739,120316,3229219,28908070,4,pc_web,名字里闹饥荒,...
491128_1482836241,1482838234,47739,120316,3229219,28908070,4,pc_web,名字里闹饥荒,..
491128_1482836241,1482838238,47739,120317,3229219,22989244,7,ios,我上哪找中文名,哈哈哈哈
491128_1482836241,1482838242,47739,120317,3229219,39371254,4,android,X小熊X,卡成狗
491128_1482836241,1482838251,47739,120317,3229219,40807446,2,pc_web,鹿林zrry,6翻了
491128_1482836241,1482838274,46848,120317,3229219,28908070,4,pc_web,名字里闹饥荒,我下2卡成翔
491128_1482836241,1482838306,51857,120318,3229219,28506852,5,pc_web,少先队头头,为啥这游戏还有中文配音
491128_1482836241,1482838318,51857,120318,3229219,28908070,4,pc_web,名字里闹饥荒,很无奈风雨2赢了
491128_1482836241,1482838345,55133,120318,3229219,29265506,6,pc_web,三月阳光,割草无双丧失版
491128_1482836241,1482838352,55133,120318,3229219,39371254,4,android,X小熊X,想太多
491128_1482836241,1482838386,58077,120318,3229219,39371254,4,android,X小熊X,你连大房都没有
491128_1482836241,1482838411,60428,120318,3229219,28908070,4,pc_web,名字里闹饥荒,污污污
